,Number,Name,Area Name,Nom kV,PU Volt,Volt (kV),Angle (Deg),Substation Latitude,Substation Longitude,Load MW,Load Mvar,Gen MW,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Area Num,Zone Num,geometry,index_right,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,YEAR,PEAK_MONTH,AVAIL_CAP,PLAN_OUT,UNPLAN_OUT,OTHER_OUT,TOTAL_CAP,PEAK_LOAD,MIN_LOAD,SHAPE_Leng,SHAPE_Area,State
6471,401761,LAVEEN 2 2,Arizona,115,1.00348,115.401,-65.18,33.1467,-112.0714,,,,,,0,0,9,1,POINT (-1125281.03279171 -1235919.076765917),13,23,803,ARIZONA PUBLIC SERVICE COMPANY,MS # 9997,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://webcache.googleusercontent.com/search?q=cache:JDyOjDQm7XQJ:https://www.aps.com/en/globalservices/serviceareamaps+&cd=1&hl=en&ct=clnk&gl=us,2018,7,6926,0,0,15,8695,7258,2736,3781401.622,1.85318E+11,Arizona
6472,401771,GLENDALE 22 1,Arizona,115,1.0202,117.323,-68.13,33.6928,-112.0817,,,,,,0,0,9,1,POINT (-1118604.424079743 -1175708.613621563),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6473,401781,GLENDALE 22 2,Arizona,115,1.01995,117.295,-68.16,33.6928,-112.0817,57.02,11.11,,,,0,0,9,1,POINT (-1118604.424079743 -1175708.613621563),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6474,401791,PHOENIX 12 1,Arizona,115,1.01964,117.258,-67.97,33.7661,-112.1548,54.31,9.76,,,,0,0,9,1,POINT (-1124280.608363796 -1166679.005065694),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6475,401801,MARICOPA 2 1,Arizona,115,0.9866,113.459,-65.68,32.9936,-112.2078,53.94,8.7,,,,0,0,9,1,POINT (-1140038.53934235 -1250943.406074974),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6476,401811,PHOENIX 13 1,Arizona,115,1.01218,116.4,-67.5,33.5034,-112.0621,37.56,13.67,,,,0,0,9,1,POINT (-1119454.059588697 -1196804.360544434),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6477,401821,PHOENIX 14 1,Arizona,115,1.01057,116.216,-67.49,33.5077,-112.2262,37.56,19.55,,,,0,0,9,1,POINT (-1134495.097977793 -1194156.938722),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6478,401831,PHOENIX 14 2,Arizona,115,1.0109,116.253,-67.47,33.5077,-112.2262,,,,,,0,0,9,1,POINT (-1134495.097977793 -1194156.938722),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6479,401841,PHOENIX 15 1,Arizona,115,1.00762,115.876,-67.75,33.5283,-112.2052,,,,,,0,0,9,1,POINT (-1132271.700079241 -1192170.821467393),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6480,401851,PHOENIX 15 2,Arizona,115,1.00726,115.835,-67.79,33.5283,-112.2052,60.56,21.37,,,,0,0,9,1,POINT (-1132271.700079241 -1192170.821467393),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6481,401861,PHOENIX 16 1,Arizona,500,1.00361,501.807,-63.39,33.6493,-112.1354,,,,,0,0,0,9,1,POINT (-1124147.867337078 -1179785.994365413),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6482,401871,PHOENIX 16 2,Arizona,115,1.03897,119.482,-66.68,33.6493,-112.1354,60.56,5.18,,,,0,0,9,1,POINT (-1124147.867337078 -1179785.994365413),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6483,401881,PHOENIX 17 1,Arizona,115,1.0271,118.117,-67.63,33.667,-112.0952,42.72,6.78,,,,0,0,9,1,POINT (-1120206.366400366 -1178369.412936134),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6484,401891,PHOENIX 17 2,Arizona,115,1.02728,118.137,-67.61,33.667,-112.0952,,,,,,0,0,9,1,POINT (-1120206.366400366 -1178369.412936134),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6485,401901,PHOENIX 18 1,Arizona,115,1.02442,117.808,-67.86,33.6521,-112.0752,42.72,16.16,,,,0,0,9,1,POINT (-1118578.217614007 -1180272.157469337),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6486,401911,PHOENIX 19 1,Arizona,115,1.02399,117.759,-66.7,33.4015,-112.1602,78.78,27.41,,,,0,0,9,1,POINT (-1129916.227618256 -1206717.041812556),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6487,401921,PHOENIX 20 1,Arizona,115,1.02092,117.406,-67.12,33.3774,-112.1955,78.78,22.17,,,,0,0,9,1,POINT (-1133508.438994586 -1208898.437417445),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6488,401931,NEW RIVER 1,Arizona,115,1.02028,117.332,-68.32,33.8677,-112.1257,23.12,4.61,,,,0,0,9,1,POINT (-1120177.579340555 -1155884.689091801),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6489,401941,WILLIAMS 2 1,Arizona,115,1.00239,115.275,-62.89,35.3844,-112.0329,1.15,0.17,,,,0,0,9,1,POINT (-1090153.893597241 -990129.363270951),13,23,803,ARIZONA PUBLIC SERVICE COMPANY,MS # 9997,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://webcache.googleusercontent.com/search?q=cache:JDyOjDQm7XQJ:https://www.aps.com/en/globalservices/serviceareamaps+&cd=1&hl=en&ct=clnk&gl=us,2018,7,6926,0,0,15,8695,7258,2736,3781401.622,1.85318E+11,Arizona
6490,401951,WILLIAMS 2 2,Arizona,115,1.00225,115.259,-62.9,35.3844,-112.0329,20.55,8.17,,,,0,0,9,1,POINT (-1090153.893597241 -990129.363270951),13,23,803,ARIZONA PUBLIC SERVICE COMPANY,MS # 9997,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://webcache.googleusercontent.com/search?q=cache:JDyOjDQm7XQJ:https://www.aps.com/en/globalservices/serviceareamaps+&cd=1&hl=en&ct=clnk&gl=us,2018,7,6926,0,0,15,8695,7258,2736,3781401.622,1.85318E+11,Arizona
6491,401961,PHOENIX 21 1,Arizona,115,1.01378,116.585,-67.81,33.5114,-112.0473,75.05,18.75,,,,0,0,9,1,POINT (-1117980.180298845 -1196118.900175371),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6492,401971,PHOENIX 22 1,Arizona,115,1.02026,117.33,-68.02,33.4392,-112.0869,58.31,11.72,,,,0,0,9,1,POINT (-1122634.710269652 -1203540.228653561),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6493,401981,CLARKDALE 1,Arizona,115,0.99631,114.575,-66.16,34.8017,-112.1955,13.93,4.83,,,,0,0,9,1,POINT (-1113202.393979587 -1052169.24667757),13,23,803,ARIZONA PUBLIC SERVICE COMPANY,MS # 9997,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://webcache.googleusercontent.com/search?q=cache:JDyOjDQm7XQJ:https://www.aps.com/en/globalservices/serviceareamaps+&cd=1&hl=en&ct=clnk&gl=us,2018,7,6926,0,0,15,8695,7258,2736,3781401.622,1.85318E+11,Arizona
6494,401991,PHOENIX 23 1,Arizona,115,1.02567,117.952,-67.87,33.8636,-112.0504,,,,,0,0,0,9,1,POINT (-1113336.377890049 -1157326.16431129),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6495,402001,PHOENIX 23 2,Arizona,115,1.02522,117.901,-67.9,33.8636,-112.0504,60.74,31.01,,,,0,0,9,1,POINT (-1113336.377890049 -1157326.16431129),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6496,402011,PHOENIX 24 1,Arizona,115,1.01603,116.843,-68.25,33.7407,-112.1203,,,,,,0,0,9,1,POINT (-1121474.003272051 -1169929.606987528),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6497,402021,PHOENIX 24 2,Arizona,13.8,0.96865,13.367,-71.6,33.7407,-112.1203,60.74,43.38,,,,0,0,9,1,POINT (-1121474.003272051 -1169929.606987528),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6498,402031,PHOENIX 24 3,Arizona,13.8,1.01482,14.004,-68.33,33.7407,-112.1203,,,,,,0,0,9,1,POINT (-1121474.003272051 -1169929.606987528),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6499,402041,PHOENIX 24 4,Arizona,1,1.01482,1.015,-68.33,33.7407,-112.1203,,,,,,0,0,9,1,POINT (-1121474.003272051 -1169929.606987528),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6500,402051,PHOENIX 24 5,Arizona,115,1.01671,116.922,-68.22,33.7407,-112.1203,,,,,,0,0,9,1,POINT (-1121474.003272051 -1169929.606987528),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6501,402061,PHOENIX 25 1,Arizona,115,1.03809,119.38,-67.47,33.3923,-112.0257,82.42,10.27,,,,0,0,9,1,POINT (-1117649.090169402 -1209505.270789697),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6502,402071,PHOENIX 26 1,Arizona,115,1.02155,117.478,-67.1,33.4008,-112.1399,,,,,,0,0,9,1,POINT (-1128055.499762581 -1207063.375026392),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6503,402081,PHOENIX 26 2,Arizona,115,1.02091,117.405,-67.15,33.4008,-112.1399,82.42,36.93,,,,0,0,9,1,POINT (-1128055.499762581 -1207063.375026392),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6504,402091,PHOENIX 27 1,Arizona,115,1.0221,117.542,-67.6,33.6547,-112.1833,64.85,9.6,,,,0,0,9,1,POINT (-1128471.449932844 -1178557.161132075),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6505,402101,PHOENIX 28 1,Arizona,115,1.02282,117.625,-67.38,33.5712,-112.1436,64.85,17.01,,,,0,0,9,1,POINT (-1126001.19795116 -1188269.54275941),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6506,402111,DEWEY 1,Arizona,115,0.9956,114.494,-66.62,34.4912,-112.1413,,,,,,0,0,9,1,POINT (-1112743.95730432 -1087061.523794563),13,23,803,ARIZONA PUBLIC SERVICE COMPANY,MS # 9997,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://webcache.googleusercontent.com/search?q=cache:JDyOjDQm7XQJ:https://www.aps.com/en/globalservices/serviceareamaps+&cd=1&hl=en&ct=clnk&gl=us,2018,7,6926,0,0,15,8695,7258,2736,3781401.622,1.85318E+11,Arizona
6507,402121,DEWEY 2,Arizona,115,0.99546,114.478,-66.64,34.4912,-112.1413,30.11,7.03,,,,0,0,9,1,POINT (-1112743.95730432 -1087061.523794563),13,23,803,ARIZONA PUBLIC SERVICE COMPANY,MS # 9997,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://webcache.googleusercontent.com/search?q=cache:JDyOjDQm7XQJ:https://www.aps.com/en/globalservices/serviceareamaps+&cd=1&hl=en&ct=clnk&gl=us,2018,7,6926,0,0,15,8695,7258,2736,3781401.622,1.85318E+11,Arizona
6508,402131,PHOENIX 29 1,Arizona,115,1.02904,118.34,-67,33.3626,-112.1101,21.71,1.56,,,,0,0,9,1,POINT (-1125843.962508049 -1211659.963502093),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6509,402141,PHOENIX 30 1,Arizona,500,1.00779,503.897,-62.93,33.5005,-112.0079,,,,,,0,0,9,1,POINT (-1114505.295270013 -1197835.161302667),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6510,402151,PHOENIX 30 2,Arizona,115,1.02945,118.387,-67.73,33.5005,-112.0079,56.47,5.59,,,,0,0,9,1,POINT (-1114505.295270013 -1197835.161302667),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6511,402161,PHOENIX 31 1,Arizona,115,1.03401,118.911,-67.68,33.4172,-112.0344,56.47,4.22,,,,0,0,9,1,POINT (-1118104.64536876 -1206651.721097352),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6512,402171,PHOENIX 32 1,Arizona,115,1.02792,118.21,-67.36,33.6231,-112.1245,46.91,6.22,,,,0,0,9,1,POINT (-1123515.182164586 -1182812.539779888),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6513,402181,PHOENIX 33 1,Arizona,115,1.03007,118.458,-67.23,33.6204,-112.1355,,,,,,0,0,9,1,POINT (-1124564.01625846 -1182964.129666203),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
6514,402191,PHOENIX 33 2,Arizona,115,1.02978,118.425,-67.25,33.6204,-112.1355,46.91,16.15,,,,0,0,9,1,POINT (-1124564.01625846 -1182964.129666203),17,36,16572,SALT RIVER PROJECT,P O BOX 52025,PHOENIX,AZ,85072,NOT AVAILABLE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,NOT AVAILABLE,2018,7,8227,0,30,0,14121,7393,2595,991632.9232,37828589360,Arizona
